date,PM2.5,PM10,SO2,NO2,O3,CO
20200706,87.0,92.0,24.0,32.0,194.0,2.3
20200706,81.0,103.0,18.0,25.0,218.0,1.9
20200706,74.0,97.0,15.0,25.0,220.0,1.6
20200706,69.0,88.0,16.0,23.0,215.0,1.5
20200706,76.0,102.0,14.0,31.0,185.0,1.4
20200706,62.0,85.0,14.0,36.0,156.0,1.2
20200706,52.0,77.0,17.0,38.0,119.0,1.3
20200706,43.0,58.0,20.0,32.0,104.0,0.9
20200706,44.0,71.0,18.0,34.0,80.0,0.7
20200707,36.0,61.0,14.0,35.0,59.0,0.9
20200707,39.0,70.0,13.0,37.0,58.0,0.9
20200707,35.0,47.0,10.0,33.0,59.0,0.7
20200707,43.0,50.0,10.0,29.0,52.0,0.7
20200707,41.0,55.0,9.0,26.0,50.0,0.7
20200707,43.0,61.0,10.0,24.0,45.0,0.8
20200707,44.0,64.0,10.0,48.0,19.0,1.0
20200707,53.0,89.0,20.0,58.0,32.0,1.7
20200707,48.0,61.0,28.0,44.0,59.0,1.7
20200707,35.0,72.0,31.0,42.0,74.0,1.7
20200707,36.0,47.0,27.0,32.0,95.0,1.2
20200707,37.0,51.0,26.0,31.0,110.0,1.2
20200707,31.0,47.0,23.0,31.0,123.0,1.0
20200707,23.0,44.0,20.0,26.0,141.0,0.7
20200707,20.0,35.0,18.0,23.0,157.0,0.7
20200707,21.0,33.0,19.0,23.0,175.0,0.9
20200707,17.0,40.0,18.0,26.0,189.0,0.9
20200707,21.0,46.0,16.0,26.0,183.0,0.6
20200707,19.0,45.0,14.0,25.0,157.0,0.6
20200707,19.0,40.0,12.0,25.0,135.0,0.6
20200707,23.0,41.0,12.0,28.0,123.0,0.6
20200707,25.0,47.0,14.0,39.0,102.0,0.7
20200707,30.0,50.0,15.0,33.0,107.0,0.8
20200707,26.0,40.0,10.0,23.0,111.0,0.5
20200708,27.0,37.0,10.0,22.0,110.0,0.5
20200708,27.0,45.0,12.0,24.0,98.0,0.6
20200708,30.0,52.0,25.0,38.0,68.0,3.4
20200708,36.0,89.0,22.0,56.0,37.0,
20200708,44.0,94.0,24.0,68.0,23.0,8.3
20200708,43.0,94.0,25.0,65.0,27.0,3.3
20200708,47.0,94.0,29.0,67.0,31.0,2.8
20200708,44.0,98.0,49.0,68.0,46.0,2.8
20200708,53.0,112.0,101.0,88.0,54.0,6.7
20200708,53.0,92.0,86.0,78.0,83.0,4.6
20200708,46.0,75.0,67.0,51.0,124.0,2.8
20200708,41.0,52.0,,32.0,166.0,1.8
20200708,37.0,74.0,44.0,,,1.7
20200708,,,21.0,29.0,180.0,
20200708,32.0,49.0,18.0,23.0,188.0,0.7
20200708,17.0,38.0,12.0,18.0,179.0,0.4
20200708,,,,,,
20200708,22.0,39.0,9.0,22.0,156.0,0.3
20200708,28.0,37.0,11.0,25.0,143.0,0.3
20200708,25.0,38.0,8.0,25.0,130.0,0.3
20200708,27.0,39.0,11.0,31.0,117.0,0.4
20200708,16.0,38.0,12.0,29.0,116.0,0.5
20200708,18.0,34.0,14.0,28.0,106.0,0.4
20200708,23.0,36.0,11.0,31.0,96.0,0.4
20200709,19.0,40.0,14.0,36.0,89.0,0.7
20200709,26.0,50.0,14.0,46.0,71.0,0.7
20200709,34.0,55.0,19.0,55.0,55.0,0.9
20200709,34.0,88.0,30.0,59.0,42.0,1.1
20200709,36.0,80.0,29.0,44.0,56.0,0.6
20200709,43.0,63.0,24.0,32.0,73.0,0.8
20200709,46.0,73.0,23.0,37.0,68.0,1.2
20200709,54.0,64.0,19.0,40.0,67.0,1.0
20200709,49.0,64.0,21.0,51.0,67.0,0.9
20200709,39.0,56.0,18.0,40.0,83.0,0.8
20200709,36.0,54.0,18.0,34.0,104.0,0.9
20200709,37.0,51.0,22.0,36.0,110.0,0.9
20200709,30.0,50.0,27.0,40.0,111.0,1.1
20200709,24.0,39.0,11.0,20.0,141.0,0.4
20200709,24.0,40.0,10.0,20.0,138.0,0.3
20200709,25.0,39.0,12.0,21.0,149.0,0.5
20200709,42.0,41.0,13.0,22.0,153.0,0.5
20200709,29.0,39.0,13.0,26.0,133.0,0.5
20200709,24.0,42.0,13.0,37.0,98.0,0.6
20200709,36.0,49.0,11.0,36.0,92.0,0.7
20200709,38.0,58.0,11.0,31.0,97.0,0.7
20200709,38.0,61.0,16.0,32.0,89.0,0.8
20200709,42.0,57.0,15.0,31.0,90.0,0.6
20200709,38.0,60.0,15.0,30.0,87.0,0.6
20200710,45.0,56.0,11.0,25.0,86.0,0.6
20200710,41.0,57.0,12.0,27.0,81.0,0.8
20200710,45.0,71.0,21.0,42.0,58.0,1.4
20200710,48.0,111.0,27.0,64.0,25.0,1.8
20200710,50.0,85.0,13.0,61.0,28.0,1.1
20200710,54.0,69.0,10.0,42.0,49.0,1.2
20200710,50.0,66.0,16.0,39.0,65.0,2.2
20200710,47.0,60.0,22.0,47.0,59.0,1.9
20200710,44.0,62.0,26.0,55.0,46.0,1.7
20200710,51.0,98.0,43.0,65.0,38.0,2.7
20200710,49.0,80.0,44.0,52.0,72.0,2.6
20200710,73.0,102.0,45.0,38.0,104.0,1.9
20200710,46.0,52.0,30.0,25.0,130.0,0.8
20200710,47.0,45.0,15.0,18.0,157.0,0.6
20200710,43.0,48.0,12.0,17.0,164.0,0.4
20200710,39.0,51.0,13.0,17.0,160.0,0.5
20200710,39.0,58.0,16.0,18.0,171.0,0.7
20200710,34.0,55.0,15.0,22.0,161.0,0.6
20200710,33.0,54.0,13.0,21.0,149.0,0.6
20200710,32.0,57.0,14.0,25.0,130.0,0.7
20200710,32.0,54.0,18.0,34.0,110.0,0.9
20200710,31.0,45.0,11.0,26.0,100.0,0.4
20200710,37.0,46.0,15.0,34.0,81.0,0.7
20200710,28.0,44.0,18.0,44.0,65.0,1.0
20200711,28.0,45.0,18.0,47.0,54.0,1.1
20200711,37.0,43.0,15.0,49.0,49.0,0.7
20200711,36.0,70.0,14.0,49.0,53.0,0.8
20200711,45.0,84.0,14.0,31.0,71.0,0.7
20200711,50.0,67.0,14.0,31.0,64.0,0.8
20200711,47.0,78.0,23.0,51.0,32.0,1.9
20200711,53.0,92.0,32.0,65.0,30.0,2.2
20200711,53.0,103.0,42.0,74.0,36.0,3.0
20200711,71.0,121.0,60.0,88.0,46.0,3.7
20200711,74.0,102.0,32.0,49.0,92.0,1.7
20200711,70.0,96.0,28.0,28.0,131.0,1.6
20200711,53.0,68.0,23.0,24.0,154.0,1.3
20200711,,73.0,18.0,14.0,174.0,0.8
20200711,55.0,88.0,15.0,18.0,184.0,0.9
20200711,70.0,78.0,15.0,20.0,183.0,0.9
20200711,60.0,84.0,15.0,23.0,177.0,0.9
20200711,61.0,90.0,16.0,26.0,190.0,0.9
20200711,60.0,77.0,14.0,25.0,192.0,0.9
20200711,68.0,96.0,12.0,22.0,192.0,0.8
20200711,67.0,102.0,13.0,27.0,178.0,0.8
20200711,53.0,74.0,13.0,25.0,151.0,0.7
20200711,52.0,80.0,12.0,24.0,143.0,0.6
20200711,50.0,81.0,17.0,33.0,118.0,1.0
20200711,56.0,105.0,23.0,38.0,101.0,1.5
20200712,71.0,91.0,18.0,33.0,105.0,1.0
20200712,55.0,82.0,15.0,24.0,122.0,0.5
20200712,59.0,90.0,16.0,25.0,115.0,0.7
20200712,73.0,111.0,23.0,35.0,92.0,1.7
20200712,62.0,129.0,28.0,48.0,62.0,1.6
20200712,69.0,103.0,27.0,46.0,58.0,1.7
20200712,59.0,78.0,22.0,43.0,48.0,1.7
20200712,59.0,79.0,31.0,52.0,38.0,2.4
20200712,59.0,78.0,35.0,51.0,44.0,3.1
20200712,53.0,80.0,28.0,44.0,50.0,1.7
20200712,55.0,57.0,13.0,23.0,82.0,0.6
20200712,45.0,58.0,17.0,25.0,87.0,0.9
20200712,34.0,53.0,26.0,30.0,83.0,1.2
20200712,26.0,40.0,20.0,22.0,99.0,1.0
20200712,27.0,33.0,11.0,16.0,118.0,0.5
20200712,27.0,31.0,9.0,16.0,106.0,0.3
20200712,24.0,23.0,8.0,17.0,97.0,0.3
20200712,19.0,26.0,11.0,22.0,92.0,0.5
20200712,18.0,36.0,22.0,34.0,81.0,1.1
20200712,18.0,33.0,33.0,49.0,67.0,1.8
20200712,26.0,42.0,39.0,51.0,60.0,1.8
20200712,25.0,42.0,44.0,58.0,45.0,1.7
20200712,23.0,46.0,33.0,53.0,44.0,1.5
20200712,21.0,48.0,28.0,51.0,42.0,1.2
20200713,21.0,38.0,10.0,29.0,64.0,0.3
20200713,24.0,30.0,10.0,24.0,69.0,0.4
20200713,19.0,28.0,15.0,22.0,67.0,0.6
20200713,24.0,44.0,25.0,64.0,15.0,2.0
20200713,24.0,52.0,30.0,75.0,4.0,2.2
20200713,30.0,69.0,35.0,72.0,5.0,2.6
20200713,43.0,90.0,35.0,73.0,5.0,2.4
20200713,48.0,113.0,34.0,74.0,7.0,2.0
20200713,32.0,103.0,42.0,62.0,24.0,2.1
20200713,26.0,67.0,37.0,37.0,58.0,1.4
20200713,20.0,63.0,26.0,32.0,70.0,1.2
20200713,21.0,58.0,18.0,24.0,101.0,0.9
20200713,28.0,59.0,20.0,19.0,134.0,0.8
20200713,29.0,52.0,19.0,17.0,146.0,0.8
20200713,36.0,52.0,15.0,15.0,143.0,0.6
20200713,29.0,58.0,15.0,16.0,157.0,0.7
20200713,31.0,59.0,11.0,23.0,123.0,0.9
20200713,24.0,55.0,11.0,34.0,102.0,1.1
20200713,15.0,43.0,15.0,42.0,96.0,1.2
20200713,19.0,44.0,15.0,40.0,95.0,0.9
20200713,26.0,51.0,14.0,54.0,71.0,1.0
20200713,22.0,45.0,14.0,49.0,68.0,1.1
20200713,28.0,44.0,14.0,49.0,55.0,1.1
20200713,31.0,55.0,13.0,79.0,15.0,1.1
20200714,34.0,59.0,12.0,66.0,15.0,1.0
20200714,41.0,63.0,14.0,57.0,23.0,1.0
20200714,39.0,59.0,20.0,54.0,35.0,0.8
20200714,44.0,60.0,19.0,65.0,16.0,1.1
20200714,42.0,71.0,14.0,72.0,4.0,1.2
20200714,45.0,82.0,14.0,69.0,4.0,1.1
20200714,46.0,71.0,16.0,69.0,7.0,1.0
20200714,43.0,65.0,34.0,58.0,41.0,0.8
20200714,39.0,65.0,20.0,53.0,59.0,0.9
20200714,33.0,61.0,14.0,27.0,103.0,0.8
20200714,38.0,51.0,12.0,23.0,117.0,0.7
20200714,29.0,53.0,14.0,25.0,131.0,0.7
20200714,24.0,44.0,13.0,18.0,159.0,0.6
20200714,21.0,38.0,12.0,14.0,182.0,0.6
20200714,23.0,38.0,12.0,13.0,185.0,0.5
20200714,20.0,47.0,10.0,14.0,187.0,0.4
20200714,20.0,47.0,9.0,15.0,188.0,0.4
20200714,18.0,43.0,8.0,19.0,189.0,0.5
20200714,23.0,44.0,10.0,24.0,173.0,0.5
20200714,40.0,69.0,11.0,30.0,156.0,0.7
20200714,40.0,65.0,11.0,51.0,118.0,0.9
20200714,37.0,69.0,15.0,61.0,89.0,1.4
20200714,30.0,90.0,16.0,84.0,50.0,1.5
20200714,33.0,92.0,31.0,117.0,18.0,2.2
20200715,41.0,92.0,42.0,106.0,21.0,4.3
20200715,48.0,105.0,41.0,106.0,13.0,4.2
20200715,52.0,96.0,31.0,113.0,5.0,4.0
20200715,44.0,95.0,25.0,112.0,4.0,3.2
20200715,40.0,121.0,20.0,111.0,4.0,2.0
20200715,43.0,126.0,18.0,102.0,4.0,1.5
20200715,47.0,129.0,14.0,89.0,7.0,1.0
20200715,49.0,123.0,12.0,67.0,31.0,0.6
20200715,41.0,81.0,17.0,43.0,72.0,0.6
20200715,38.0,72.0,11.0,25.0,113.0,0.5
20200715,38.0,54.0,9.0,22.0,139.0,0.5
20200715,25.0,52.0,8.0,18.0,155.0,0.5
20200715,30.0,48.0,9.0,17.0,166.0,0.4
20200715,17.0,41.0,9.0,12.0,180.0,0.4
20200715,20.0,38.0,8.0,13.0,188.0,0.4
20200715,14.0,41.0,9.0,17.0,187.0,0.4
20200715,18.0,46.0,9.0,15.0,179.0,0.3
20200715,26.0,45.0,9.0,18.0,190.0,0.3
20200715,38.0,46.0,8.0,17.0,211.0,0.4
20200715,40.0,47.0,10.0,21.0,226.0,0.4
20200715,50.0,50.0,11.0,35.0,202.0,0.5
20200715,39.0,81.0,12.0,44.0,155.0,0.6
20200715,33.0,67.0,12.0,44.0,130.0,0.6
20200715,37.0,94.0,11.0,49.0,110.0,0.6
20200716,47.0,65.0,13.0,51.0,95.0,0.5
20200716,46.0,73.0,11.0,50.0,75.0,0.5
20200716,51.0,78.0,11.0,51.0,65.0,0.5
20200716,49.0,69.0,13.0,58.0,49.0,0.5
20200716,52.0,77.0,15.0,56.0,42.0,0.5
20200716,53.0,79.0,14.0,57.0,37.0,0.5
20200716,53.0,87.0,12.0,60.0,31.0,0.6
20200716,57.0,99.0,14.0,80.0,27.0,0.7
20200716,53.0,87.0,13.0,71.0,66.0,0.6
20200716,46.0,92.0,14.0,41.0,122.0,0.6
20200716,44.0,67.0,13.0,25.0,152.0,0.6
20200716,,,,15.0,177.0,0.5
20200716,39.0,81.0,13.0,,207.0,0.6
20200716,35.0,65.0,12.0,,,0.6
20200716,42.0,63.0,14.0,22.0,272.0,
20200716,,,9.0,19.0,248.0,0.6
20200716,33.0,58.0,9.0,16.0,243.0,0.4
20200716,25.0,56.0,9.0,19.0,240.0,0.4
20200716,42.0,72.0,10.0,22.0,225.0,0.6
20200716,42.0,79.0,10.0,25.0,188.0,0.7
20200716,48.0,82.0,11.0,29.0,174.0,0.8
20200716,52.0,89.0,13.0,26.0,174.0,1.0
20200716,71.0,98.0,13.0,19.0,167.0,0.6
20200716,62.0,83.0,11.0,16.0,155.0,0.6
20200717,62.0,74.0,8.0,16.0,142.0,0.5
20200717,58.0,93.0,9.0,17.0,147.0,0.6
20200717,70.0,95.0,10.0,16.0,143.0,0.7
20200717,91.0,86.0,10.0,15.0,137.0,0.8
20200717,75.0,106.0,10.0,15.0,120.0,0.8
20200717,63.0,105.0,10.0,19.0,94.0,0.8
20200717,67.0,93.0,9.0,28.0,70.0,0.9
20200717,58.0,117.0,10.0,43.0,66.0,1.0
20200717,81.0,105.0,13.0,58.0,73.0,1.1
20200717,53.0,91.0,11.0,35.0,115.0,0.8
20200717,52.0,85.0,10.0,17.0,144.0,0.6
20200717,49.0,71.0,9.0,18.0,148.0,0.5
20200717,50.0,64.0,8.0,17.0,154.0,0.5
20200717,70.0,85.0,8.0,25.0,151.0,0.6
20200717,43.0,82.0,9.0,21.0,176.0,0.7
20200717,45.0,66.0,8.0,18.0,158.0,0.5
20200717,52.0,58.0,7.0,21.0,144.0,0.5
20200717,48.0,81.0,7.0,30.0,136.0,0.5
20200717,54.0,79.0,8.0,32.0,123.0,1.1
20200717,59.0,82.0,9.0,49.0,96.0,1.8
20200717,73.0,90.0,10.0,74.0,62.0,2.8
20200717,63.0,100.0,10.0,51.0,66.0,1.8
20200717,77.0,73.0,8.0,41.0,67.0,1.6
20200717,63.0,76.0,8.0,27.0,77.0,1.7
20200718,71.0,96.0,9.0,33.0,66.0,2.4
20200718,86.0,109.0,11.0,50.0,40.0,4.0
20200718,70.0,103.0,11.0,38.0,48.0,2.2
20200718,61.0,68.0,10.0,27.0,56.0,0.9
20200718,60.0,74.0,10.0,20.0,59.0,0.7
20200718,51.0,67.0,10.0,11.0,58.0,0.5
20200718,47.0,64.0,11.0,15.0,47.0,0.8
20200718,37.0,60.0,15.0,29.0,38.0,0.8
20200718,31.0,53.0,16.0,29.0,37.0,0.7
20200718,31.0,52.0,16.0,19.0,51.0,0.5
20200718,39.0,47.0,15.0,16.0,64.0,0.6
20200718,,40.0,13.0,15.0,77.0,0.6
20200718,29.0,36.0,11.0,10.0,88.0,0.3
20200718,26.0,31.0,9.0,7.0,96.0,0.3
20200718,22.0,34.0,9.0,8.0,100.0,0.3
20200718,13.0,28.0,13.0,9.0,97.0,0.4
20200718,12.0,24.0,15.0,8.0,96.0,0.4
20200718,15.0,18.0,12.0,8.0,91.0,0.3
20200718,16.0,24.0,8.0,11.0,90.0,0.2
20200718,15.0,26.0,8.0,13.0,87.0,0.2
20200718,19.0,34.0,8.0,16.0,85.0,0.3
20200718,23.0,35.0,9.0,21.0,78.0,0.3
20200718,25.0,36.0,10.0,20.0,75.0,0.4
20200718,31.0,41.0,11.0,17.0,77.0,0.5
20200719,28.0,44.0,16.0,23.0,70.0,0.8
20200719,24.0,49.0,17.0,24.0,72.0,1.3
20200719,37.0,54.0,19.0,26.0,62.0,1.4
20200719,34.0,44.0,17.0,28.0,58.0,1.1
20200719,36.0,52.0,16.0,27.0,49.0,0.9
20200719,28.0,44.0,18.0,35.0,43.0,1.2
20200719,25.0,46.0,27.0,41.0,41.0,1.7
20200719,25.0,52.0,24.0,34.0,46.0,1.3
20200719,24.0,49.0,22.0,36.0,46.0,1.3
20200719,35.0,68.0,31.0,43.0,46.0,2.3
20200719,39.0,68.0,27.0,37.0,57.0,2.0
20200719,42.0,71.0,33.0,41.0,62.0,2.1
20200719,34.0,53.0,19.0,19.0,100.0,0.8
20200719,30.0,48.0,11.0,10.0,122.0,0.4
20200719,33.0,40.0,11.0,10.0,134.0,0.7
20200719,29.0,42.0,17.0,14.0,135.0,0.9
20200719,31.0,38.0,20.0,20.0,144.0,1.1
20200719,33.0,40.0,21.0,21.0,151.0,1.1
20200719,32.0,67.0,24.0,27.0,143.0,1.4
20200719,34.0,54.0,23.0,28.0,128.0,1.4
20200719,32.0,54.0,19.0,28.0,108.0,1.2
20200719,25.0,52.0,12.0,28.0,84.0,0.6
20200719,24.0,46.0,10.0,23.0,77.0,0.4
20200719,26.0,40.0,11.0,24.0,64.0,0.6
20200720,32.0,46.0,13.0,32.0,50.0,0.7
20200720,30.0,40.0,15.0,24.0,58.0,0.7
20200720,32.0,36.0,14.0,25.0,53.0,0.5
20200720,27.0,46.0,12.0,28.0,43.0,0.5
20200720,33.0,49.0,12.0,26.0,42.0,0.6
20200720,38.0,53.0,12.0,34.0,28.0,0.7
20200720,39.0,101.0,18.0,52.0,13.0,1.9
20200720,43.0,85.0,23.0,44.0,30.0,2.2
20200720,49.0,90.0,23.0,34.0,58.0,2.0
20200720,51.0,99.0,34.0,52.0,63.0,2.7
20200720,46.0,91.0,34.0,57.0,80.0,2.1
20200720,38.0,87.0,27.0,44.0,122.0,1.4
20200720,33.0,66.0,15.0,21.0,164.0,0.7
20200720,37.0,56.0,11.0,13.0,183.0,0.5
20200720,39.0,52.0,10.0,10.0,194.0,0.4
20200720,34.0,69.0,10.0,15.0,247.0,0.5
20200720,40.0,87.0,13.0,21.0,287.0,1.0
20200720,41.0,79.0,16.0,21.0,268.0,1.0
20200720,37.0,54.0,13.0,16.0,195.0,0.6
20200720,33.0,60.0,14.0,19.0,181.0,0.6
20200720,30.0,56.0,11.0,22.0,170.0,0.4
20200720,31.0,58.0,11.0,30.0,143.0,0.4
20200720,29.0,54.0,12.0,27.0,136.0,0.4
20200720,26.0,54.0,12.0,25.0,134.0,0.5
20200721,36.0,57.0,14.0,24.0,133.0,0.8
20200721,42.0,58.0,14.0,25.0,125.0,0.7
20200721,39.0,58.0,11.0,27.0,107.0,0.6
20200721,43.0,55.0,10.0,31.0,74.0,0.6
20200721,48.0,73.0,10.0,36.0,72.0,0.7
20200721,48.0,82.0,14.0,38.0,77.0,1.0
20200721,70.0,82.0,15.0,41.0,82.0,1.1
20200721,39.0,79.0,16.0,50.0,83.0,1.1
20200721,38.0,80.0,16.0,58.0,91.0,0.9
20200721,33.0,70.0,15.0,40.0,123.0,0.8
20200721,39.0,79.0,13.0,26.0,152.0,0.7
20200721,39.0,65.0,12.0,20.0,171.0,0.6
20200721,39.0,72.0,10.0,14.0,196.0,0.6
20200721,41.0,64.0,10.0,14.0,213.0,0.6
20200721,43.0,66.0,9.0,16.0,214.0,0.5
20200721,42.0,45.0,10.0,17.0,233.0,0.6
20200721,39.0,54.0,10.0,19.0,253.0,0.6
20200721,36.0,51.0,10.0,14.0,188.0,0.4
20200721,29.0,51.0,11.0,16.0,175.0,0.5
20200721,28.0,56.0,12.0,24.0,161.0,0.8
20200721,28.0,50.0,13.0,23.0,169.0,1.0
20200721,25.0,53.0,13.0,25.0,157.0,0.6
20200721,35.0,75.0,16.0,33.0,134.0,0.9
20200721,45.0,109.0,37.0,51.0,106.0,2.2
20200722,46.0,94.0,41.0,55.0,92.0,2.3
20200722,56.0,91.0,44.0,50.0,91.0,2.0
20200722,56.0,85.0,32.0,41.0,91.0,1.5
20200722,55.0,80.0,26.0,31.0,99.0,1.0
20200722,47.0,69.0,21.0,25.0,102.0,0.8
20200722,50.0,98.0,25.0,38.0,65.0,0.9
20200722,53.0,94.0,29.0,47.0,59.0,1.2
20200722,51.0,105.0,24.0,47.0,68.0,1.5
20200722,75.0,103.0,27.0,55.0,70.0,1.6
20200722,35.0,62.0,30.0,40.0,101.0,1.6
20200722,39.0,70.0,29.0,29.0,134.0,1.5
20200722,36.0,65.0,,20.0,165.0,0.9
20200722,20.0,51.0,12.0,,,0.5
20200722,25.0,42.0,10.0,11.0,145.0,
20200722,,,13.0,13.0,159.0,0.4
20200722,31.0,41.0,17.0,17.0,198.0,0.6
20200722,39.0,74.0,15.0,17.0,190.0,0.5
20200722,26.0,71.0,14.0,18.0,183.0,0.5
20200722,38.0,46.0,12.0,20.0,166.0,0.5
20200722,30.0,48.0,13.0,28.0,151.0,0.5
20200722,31.0,48.0,14.0,27.0,140.0,0.4
20200722,27.0,46.0,10.0,23.0,135.0,0.4
20200722,25.0,45.0,10.0,39.0,88.0,0.3
20200722,23.0,34.0,8.0,30.0,92.0,0.3
20200723,25.0,38.0,15.0,32.0,83.0,0.7
20200723,32.0,80.0,31.0,55.0,57.0,2.2
20200723,40.0,45.0,29.0,33.0,97.0,1.1
20200723,44.0,47.0,40.0,32.0,89.0,1.2
20200723,46.0,53.0,62.0,42.0,72.0,2.0
20200723,46.0,86.0,32.0,40.0,72.0,1.6
20200723,50.0,90.0,21.0,42.0,71.0,1.5
20200723,44.0,83.0,25.0,51.0,70.0,1.5
20200723,40.0,64.0,17.0,31.0,114.0,1.0
20200723,32.0,61.0,26.0,30.0,130.0,1.5
20200723,,,20.0,25.0,133.0,1.1
20200723,,40.0,16.0,26.0,140.0,0.8
20200723,19.0,34.0,16.0,22.0,153.0,0.8
20200723,11.0,33.0,14.0,20.0,162.0,0.6
20200723,14.0,30.0,14.0,21.0,169.0,0.7
20200723,25.0,36.0,16.0,21.0,192.0,0.9
20200723,18.0,38.0,16.0,23.0,203.0,0.9
20200723,17.0,45.0,15.0,24.0,219.0,0.9
20200723,26.0,52.0,15.0,23.0,212.0,0.8
20200723,38.0,55.0,14.0,23.0,166.0,0.7
20200723,38.0,76.0,16.0,28.0,150.0,0.8
20200723,46.0,74.0,17.0,29.0,131.0,0.9
20200723,44.0,83.0,16.0,33.0,110.0,1.0
20200723,46.0,69.0,13.0,34.0,95.0,0.9
20200724,48.0,70.0,12.0,33.0,83.0,0.7
20200724,50.0,49.0,12.0,39.0,62.0,0.6
20200724,49.0,73.0,17.0,42.0,51.0,0.6
20200724,48.0,60.0,13.0,38.0,49.0,0.7
20200724,51.0,81.0,12.0,40.0,39.0,0.8
20200724,49.0,97.0,13.0,47.0,35.0,0.9
20200724,48.0,68.0,12.0,31.0,60.0,0.7
20200724,42.0,84.0,12.0,40.0,55.0,0.7
20200724,45.0,88.0,14.0,43.0,69.0,0.8
20200724,47.0,91.0,16.0,42.0,100.0,0.8
20200724,51.0,69.0,15.0,36.0,142.0,0.9
20200724,37.0,84.0,16.0,36.0,171.0,1.0
20200724,27.0,43.0,16.0,27.0,216.0,0.9
20200724,18.0,36.0,16.0,24.0,225.0,0.8
20200724,25.0,42.0,15.0,27.0,226.0,0.7
20200724,18.0,37.0,12.0,31.0,200.0,0.5
20200724,22.0,32.0,10.0,33.0,193.0,0.4
20200724,18.0,37.0,8.0,32.0,196.0,0.4
20200724,16.0,44.0,8.0,31.0,179.0,0.3
20200724,26.0,53.0,8.0,41.0,169.0,0.4
20200724,36.0,67.0,19.0,44.0,148.0,0.4
20200724,28.0,69.0,13.0,35.0,178.0,0.8
20200724,23.0,45.0,15.0,26.0,201.0,0.9
20200724,26.0,41.0,16.0,28.0,194.0,1.0
20200725,31.0,49.0,18.0,34.0,163.0,1.0
20200725,32.0,46.0,18.0,27.0,164.0,1.0
20200725,31.0,49.0,19.0,27.0,154.0,0.9
20200725,35.0,57.0,22.0,38.0,125.0,1.3
20200725,44.0,101.0,19.0,38.0,102.0,1.1
20200725,69.0,119.0,21.0,42.0,84.0,1.4
20200725,63.0,125.0,23.0,56.0,52.0,1.6
20200725,74.0,144.0,28.0,60.0,61.0,1.8
20200725,58.0,121.0,44.0,63.0,84.0,2.3
20200725,70.0,106.0,44.0,68.0,106.0,2.2
20200725,48.0,88.0,33.0,55.0,152.0,1.7
20200725,42.0,82.0,26.0,42.0,199.0,1.3
20200725,27.0,66.0,22.0,29.0,231.0,1.0
20200725,24.0,59.0,22.0,30.0,254.0,1.1
20200725,35.0,60.0,16.0,34.0,236.0,0.7
20200725,34.0,51.0,14.0,33.0,190.0,0.4
20200725,42.0,46.0,8.0,32.0,183.0,0.3
20200725,48.0,89.0,6.0,21.0,224.0,0.3
20200725,44.0,61.0,10.0,27.0,234.0,0.3
20200725,33.0,61.0,10.0,42.0,228.0,0.4
20200725,27.0,61.0,12.0,56.0,224.0,0.6
20200725,27.0,51.0,12.0,51.0,201.0,0.8
20200725,22.0,43.0,12.0,42.0,147.0,0.8
20200725,37.0,52.0,10.0,26.0,156.0,0.8
20200726,45.0,84.0,11.0,24.0,142.0,0.8
20200726,50.0,70.0,10.0,24.0,131.0,0.9
20200726,39.0,60.0,12.0,30.0,77.0,0.6
20200726,83.0,127.0,10.0,41.0,88.0,1.0
20200726,43.0,105.0,12.0,34.0,69.0,1.0
20200726,48.0,87.0,14.0,26.0,76.0,1.0
20200726,35.0,75.0,10.0,17.0,92.0,0.5
20200726,28.0,55.0,8.0,22.0,97.0,0.3
20200726,21.0,58.0,8.0,19.0,109.0,0.2
20200726,22.0,56.0,8.0,27.0,102.0,0.2
20200726,20.0,51.0,8.0,24.0,112.0,0.2
20200726,16.0,50.0,8.0,17.0,118.0,0.2
20200726,17.0,37.0,7.0,16.0,123.0,0.2
20200726,18.0,30.0,7.0,16.0,119.0,0.2
20200726,19.0,33.0,7.0,17.0,114.0,0.2
20200726,12.0,25.0,7.0,14.0,125.0,0.2
20200726,9.0,26.0,7.0,17.0,122.0,0.2
20200726,11.0,27.0,8.0,21.0,114.0,0.3
20200726,14.0,27.0,7.0,22.0,112.0,0.3
20200726,22.0,24.0,7.0,27.0,100.0,0.4
20200726,24.0,24.0,8.0,33.0,86.0,0.5
20200726,27.0,33.0,9.0,35.0,77.0,0.5
20200726,29.0,35.0,8.0,38.0,65.0,0.5
20200726,31.0,44.0,10.0,57.0,43.0,0.6
20200727,28.0,35.0,8.0,16.0,103.0,0.4
20200727,25.0,31.0,7.0,16.0,107.0,0.4
20200727,23.0,25.0,7.0,8.0,123.0,0.4
20200727,27.0,22.0,7.0,15.0,97.0,0.5
20200727,26.0,30.0,8.0,15.0,94.0,0.5
20200727,25.0,35.0,8.0,13.0,96.0,0.5
20200727,33.0,47.0,10.0,33.0,68.0,2.2
20200727,35.0,48.0,11.0,33.0,81.0,2.0
20200727,37.0,54.0,13.0,43.0,68.0,1.6
20200727,37.0,52.0,16.0,42.0,82.0,1.3
20200727,37.0,55.0,18.0,56.0,82.0,1.5
20200727,42.0,54.0,22.0,52.0,101.0,1.6
20200727,27.0,49.0,24.0,35.0,150.0,2.0
