date,CO,PM10,SO2,NO2,O3,PM2.5
20200121,1.7,158.0,22.0,67.0,16.0,137.0
20200121,1.9,220.0,24.0,64.0,26.0,192.0
20200122,3.3,207.0,24.0,68.0,10.0,171.0
20200122,3.7,202.0,24.0,62.0,10.0,163.0
20200122,3.5,228.0,25.0,66.0,10.0,161.0
20200122,4.2,269.0,28.0,70.0,12.0,197.0
20200122,4.6,257.0,34.0,86.0,11.0,190.0
20200122,4.4,292.0,38.0,87.0,10.0,199.0
20200122,4.3,277.0,38.0,97.0,10.0,180.0
20200122,3.5,247.0,34.0,98.0,15.0,176.0
20200122,2.4,232.0,23.0,80.0,35.0,171.0
20200122,2.0,207.0,18.0,62.0,56.0,176.0
20200122,1.9,212.0,16.0,41.0,74.0,170.0
20200122,2.0,246.0,16.0,37.0,81.0,167.0
20200122,2.0,238.0,14.0,48.0,70.0,194.0
20200122,2.2,266.0,14.0,87.0,31.0,206.0
20200122,2.5,289.0,16.0,103.0,18.0,218.0
20200122,2.8,316.0,21.0,102.0,13.0,252.0
20200122,3.4,358.0,23.0,110.0,12.0,290.0
20200122,3.4,378.0,23.0,101.0,13.0,306.0
20200122,4.1,388.0,24.0,102.0,14.0,318.0
20200123,3.4,380.0,18.0,98.0,13.0,301.0
20200123,3.9,392.0,17.0,94.0,14.0,312.0
20200123,3.2,382.0,14.0,87.0,13.0,313.0
20200123,2.8,324.0,10.0,73.0,16.0,274.0
20200123,2.6,323.0,12.0,62.0,21.0,254.0
20200123,2.4,332.0,9.0,54.0,24.0,262.0
20200123,2.3,313.0,10.0,44.0,28.0,248.0
20200123,2.8,391.0,12.0,64.0,13.0,316.0
20200123,3.4,415.0,16.0,72.0,14.0,356.0
20200123,3.5,397.0,19.0,75.0,13.0,335.0
20200123,3.8,407.0,24.0,83.0,16.0,357.0
20200123,3.5,389.0,24.0,86.0,23.0,348.0
20200123,3.0,327.0,20.0,74.0,44.0,269.0
20200123,2.3,173.0,17.0,44.0,71.0,142.0
20200123,1.7,76.0,16.0,26.0,82.0,62.0
20200123,2.0,94.0,23.0,32.0,81.0,76.0
20200123,2.2,150.0,23.0,35.0,89.0,96.0
20200123,1.8,176.0,14.0,32.0,85.0,122.0
20200123,1.4,147.0,14.0,31.0,72.0,96.0
20200123,1.1,112.0,14.0,29.0,68.0,95.0
20200123,1.1,103.0,16.0,32.0,59.0,83.0
20200123,2.6,104.0,32.0,49.0,35.0,56.0
20200123,1.8,72.0,31.0,51.0,29.0,54.0
20200123,1.8,66.0,23.0,33.0,41.0,43.0
20200124,2.2,67.0,24.0,28.0,40.0,42.0
20200124,1.2,68.0,21.0,32.0,38.0,50.0
20200124,0.8,67.0,16.0,23.0,43.0,56.0
20200124,1.8,86.0,33.0,44.0,25.0,60.0
20200124,4.0,111.0,49.0,56.0,15.0,80.0
20200124,2.4,53.0,25.0,40.0,29.0,51.0
20200124,3.7,94.0,82.0,61.0,12.0,55.0
20200124,4.6,153.0,92.0,62.0,11.0,54.0
20200124,2.4,88.0,43.0,57.0,14.0,48.0
20200124,3.4,161.0,49.0,60.0,15.0,111.0
20200124,3.0,81.0,50.0,57.0,23.0,44.0
20200124,4.1,65.0,67.0,52.0,38.0,36.0
20200124,4.0,90.0,91.0,48.0,50.0,44.0
20200124,1.3,33.0,41.0,20.0,71.0,34.0
20200124,0.9,40.0,13.0,11.0,83.0,37.0
20200124,1.0,44.0,16.0,13.0,80.0,36.0
20200124,1.0,52.0,15.0,15.0,81.0,42.0
20200124,0.9,98.0,14.0,17.0,89.0,53.0
20200124,1.1,155.0,18.0,27.0,77.0,150.0
20200124,1.2,159.0,19.0,35.0,57.0,146.0
20200124,1.2,214.0,18.0,37.0,53.0,189.0
20200124,1.2,187.0,16.0,35.0,50.0,157.0
20200124,1.1,174.0,14.0,38.0,47.0,172.0
20200124,1.0,156.0,11.0,36.0,45.0,132.0
20200125,0.9,111.0,8.0,22.0,52.0,100.0
20200125,1.3,114.0,10.0,26.0,42.0,107.0
20200125,2.7,181.0,15.0,48.0,17.0,163.0
20200125,2.3,166.0,13.0,46.0,18.0,137.0
20200125,1.6,147.0,12.0,31.0,30.0,141.0
20200125,1.7,151.0,12.0,32.0,29.0,123.0
20200125,1.1,104.0,10.0,21.0,42.0,95.0
20200125,1.0,120.0,10.0,28.0,35.0,99.0
20200125,1.1,112.0,10.0,44.0,21.0,101.0
20200125,1.3,125.0,14.0,54.0,19.0,115.0
20200125,1.2,137.0,17.0,41.0,32.0,121.0
20200125,1.1,132.0,15.0,28.0,48.0,123.0
20200125,1.4,181.0,15.0,24.0,59.0,131.0
20200125,1.3,194.0,21.0,25.0,69.0,162.0
20200125,1.1,186.0,16.0,17.0,93.0,164.0
20200125,1.1,167.0,13.0,16.0,97.0,130.0
20200125,1.0,140.0,9.0,15.0,95.0,114.0
20200125,0.9,124.0,9.0,17.0,91.0,104.0
20200125,1.3,183.0,13.0,45.0,56.0,120.0
20200125,1.7,214.0,19.0,75.0,26.0,190.0
20200125,2.0,250.0,25.0,85.0,17.0,208.0
20200125,1.8,238.0,17.0,73.0,23.0,210.0
20200125,1.6,206.0,17.0,59.0,32.0,188.0
20200125,1.4,211.0,15.0,34.0,54.0,194.0
20200126,1.5,213.0,12.0,38.0,41.0,192.0
20200126,2.8,265.0,16.0,62.0,20.0,207.0
20200126,3.0,203.0,16.0,48.0,33.0,172.0
20200126,5.2,245.0,21.0,71.0,15.0,209.0
20200126,3.9,191.0,36.0,47.0,44.0,166.0
20200126,4.0,205.0,43.0,58.0,28.0,167.0
20200126,5.1,232.0,51.0,71.0,12.0,181.0
20200126,4.9,238.0,55.0,79.0,13.0,200.0
20200126,3.0,325.0,56.0,72.0,20.0,288.0
20200126,4.2,423.0,61.0,76.0,23.0,365.0
20200126,3.4,419.0,51.0,62.0,51.0,373.0
20200126,4.8,353.0,112.0,67.0,58.0,310.0
20200126,5.5,283.0,153.0,83.0,48.0,247.0
20200126,5.1,218.0,141.0,78.0,52.0,185.0
20200126,4.5,179.0,101.0,65.0,63.0,136.0
20200126,4.7,216.0,98.0,69.0,63.0,165.0
20200126,4.6,215.0,100.0,76.0,59.0,170.0
20200126,4.7,219.0,97.0,80.0,57.0,167.0
20200126,4.6,221.0,88.0,94.0,37.0,198.0
20200126,4.1,236.0,65.0,100.0,26.0,191.0
20200126,3.7,274.0,61.0,85.0,34.0,226.0
20200126,3.7,302.0,57.0,102.0,19.0,265.0
20200126,3.0,311.0,39.0,87.0,21.0,265.0
20200126,2.7,278.0,29.0,71.0,28.0,244.0
20200127,3.4,324.0,36.0,80.0,20.0,281.0
20200127,3.8,333.0,45.0,87.0,17.0,307.0
20200127,3.7,352.0,41.0,75.0,30.0,307.0
20200127,4.0,371.0,44.0,68.0,32.0,313.0
20200127,4.3,371.0,43.0,78.0,20.0,333.0
20200127,4.6,394.0,29.0,78.0,15.0,352.0
20200127,4.8,385.0,32.0,78.0,14.0,349.0
20200127,4.9,376.0,34.0,78.0,13.0,332.0
20200127,4.8,330.0,31.0,82.0,13.0,305.0
20200127,5.8,322.0,52.0,89.0,13.0,263.0
20200127,6.2,324.0,72.0,91.0,16.0,257.0
20200127,5.0,236.0,81.0,65.0,42.0,190.0
20200127,4.3,244.0,74.0,61.0,56.0,177.0
20200127,4.6,221.0,75.0,75.0,61.0,182.0
20200127,4.0,219.0,63.0,66.0,77.0,173.0
20200127,3.6,212.0,45.0,53.0,98.0,166.0
20200127,2.4,242.0,26.0,44.0,109.0,185.0
20200127,2.4,242.0,22.0,34.0,96.0,188.0
20200127,2.4,243.0,24.0,56.0,82.0,191.0
20200127,2.6,276.0,22.0,53.0,85.0,234.0
20200127,2.8,287.0,25.0,55.0,80.0,242.0
20200127,2.7,295.0,21.0,51.0,74.0,249.0
20200127,2.9,296.0,29.0,98.0,31.0,256.0
20200127,3.3,325.0,27.0,87.0,30.0,285.0
20200128,2.9,279.0,24.0,65.0,33.0,234.0
20200128,2.5,222.0,21.0,58.0,28.0,176.0
20200128,1.7,120.0,18.0,62.0,18.0,114.0
20200128,1.6,78.0,19.0,54.0,25.0,68.0
20200128,1.7,83.0,21.0,39.0,38.0,94.0
20200128,2.1,111.0,26.0,52.0,28.0,90.0
20200128,2.4,105.0,25.0,54.0,19.0,74.0
20200128,2.8,116.0,23.0,64.0,9.0,96.0
20200128,3.2,177.0,24.0,68.0,10.0,125.0
20200128,5.3,184.0,47.0,76.0,12.0,133.0
20200128,6.8,225.0,78.0,81.0,15.0,166.0
20200128,8.6,308.0,122.0,94.0,21.0,199.0
20200128,5.5,146.0,96.0,67.0,42.0,107.0
20200128,4.6,138.0,26.0,50.0,23.0,77.0
20200128,4.9,162.0,50.0,75.0,10.0,133.0
20200128,4.3,143.0,22.0,67.0,13.0,99.0
20200128,3.9,127.0,74.0,55.0,64.0,114.0
20200128,3.9,150.0,60.0,59.0,65.0,129.0
20200128,2.9,138.0,37.0,47.0,67.0,99.0
20200128,2.4,113.0,33.0,51.0,45.0,66.0
20200128,2.7,121.0,41.0,58.0,29.0,93.0
20200128,2.5,103.0,31.0,49.0,29.0,87.0
20200128,2.1,85.0,24.0,36.0,35.0,68.0
20200128,2.3,116.0,24.0,44.0,24.0,69.0
20200129,2.1,106.0,21.0,38.0,28.0,69.0
20200129,2.1,90.0,19.0,46.0,19.0,82.0
20200129,2.3,118.0,17.0,56.0,8.0,93.0
20200129,2.2,125.0,17.0,48.0,15.0,88.0
20200129,2.3,122.0,16.0,42.0,19.0,107.0
20200129,2.3,124.0,14.0,37.0,22.0,91.0
20200129,1.8,79.0,14.0,29.0,40.0,59.0
20200129,1.1,54.0,12.0,14.0,69.0,46.0
20200129,0.7,46.0,6.0,11.0,71.0,34.0
20200129,1.5,45.0,20.0,30.0,52.0,31.0
20200129,0.8,35.0,8.0,12.0,72.0,24.0
20200129,0.9,36.0,8.0,11.0,74.0,24.0
20200129,1.0,33.0,13.0,14.0,74.0,21.0
20200129,0.9,25.0,7.0,9.0,83.0,17.0
20200129,0.6,22.0,5.0,7.0,88.0,10.0
20200129,0.7,27.0,5.0,8.0,90.0,16.0
20200129,0.8,23.0,6.0,9.0,88.0,16.0
20200129,0.9,27.0,9.0,14.0,82.0,23.0
20200129,0.8,38.0,9.0,18.0,72.0,22.0
20200129,1.4,76.0,20.0,36.0,52.0,30.0
20200129,1.2,62.0,22.0,26.0,57.0,32.0
20200129,1.6,77.0,26.0,32.0,46.0,33.0
20200129,1.9,59.0,26.0,36.0,42.0,37.0
20200129,2.3,58.0,27.0,36.0,38.0,27.0
20200130,2.0,51.0,24.0,33.0,44.0,24.0
20200130,1.0,36.0,12.0,14.0,66.0,23.0
20200130,0.7,24.0,7.0,10.0,69.0,19.0
20200130,1.4,23.0,16.0,18.0,57.0,25.0
20200130,1.9,30.0,26.0,32.0,43.0,26.0
20200130,1.6,30.0,20.0,30.0,46.0,19.0
20200130,0.9,29.0,13.0,22.0,50.0,15.0
20200130,1.2,37.0,14.0,28.0,42.0,19.0
20200130,2.4,48.0,28.0,44.0,27.0,26.0
20200130,2.8,55.0,40.0,42.0,32.0,36.0
20200130,2.5,42.0,38.0,36.0,44.0,29.0
20200130,1.9,40.0,28.0,25.0,58.0,27.0
20200130,1.1,38.0,14.0,18.0,66.0,22.0
20200130,1.0,36.0,13.0,13.0,76.0,18.0
20200130,1.0,37.0,12.0,13.0,83.0,20.0
20200130,0.9,39.0,11.0,12.0,86.0,23.0
20200130,1.1,46.0,12.0,15.0,86.0,34.0
20200130,1.1,57.0,13.0,17.0,80.0,38.0
20200130,1.5,63.0,17.0,27.0,65.0,43.0
20200130,1.5,61.0,18.0,44.0,40.0,43.0
20200130,1.1,51.0,16.0,30.0,48.0,42.0
20200130,1.2,47.0,17.0,41.0,36.0,40.0
20200130,1.2,46.0,15.0,41.0,35.0,39.0
20200130,1.4,48.0,14.0,41.0,33.0,42.0
20200131,1.6,44.0,17.0,43.0,31.0,32.0
20200131,1.3,40.0,14.0,44.0,28.0,31.0
20200131,1.2,45.0,10.0,53.0,18.0,41.0
20200131,1.6,49.0,11.0,57.0,11.0,34.0
20200131,1.7,55.0,8.0,60.0,7.0,38.0
20200131,1.4,61.0,10.0,53.0,10.0,38.0
20200131,1.5,65.0,10.0,47.0,14.0,39.0
20200131,1.4,63.0,8.0,51.0,10.0,42.0
20200131,1.5,63.0,7.0,52.0,10.0,41.0
20200131,1.6,68.0,9.0,43.0,19.0,40.0
20200131,2.0,70.0,14.0,38.0,30.0,44.0
20200131,2.1,99.0,26.0,39.0,41.0,51.0
20200131,1.7,84.0,23.0,35.0,53.0,58.0
20200131,1.4,84.0,18.0,31.0,68.0,53.0
20200131,1.2,82.0,16.0,21.0,90.0,55.0
20200131,1.4,106.0,16.0,22.0,95.0,74.0
20200131,1.5,126.0,16.0,23.0,102.0,92.0
20200131,1.5,125.0,15.0,25.0,98.0,106.0
20200131,1.6,142.0,16.0,35.0,76.0,124.0
20200131,1.8,164.0,16.0,50.0,55.0,133.0
20200131,1.7,143.0,15.0,43.0,59.0,123.0
20200131,2.2,153.0,17.0,52.0,45.0,138.0
20200131,3.1,189.0,24.0,70.0,25.0,150.0
20200131,2.7,183.0,26.0,61.0,38.0,159.0
20200201,2.7,184.0,24.0,64.0,34.0,146.0
20200201,2.7,143.0,19.0,55.0,33.0,132.0
20200201,2.0,84.0,22.0,38.0,46.0,61.0
20200201,1.9,93.0,16.0,47.0,31.0,62.0
20200201,1.0,35.0,8.0,26.0,56.0,42.0
20200201,0.6,29.0,5.0,13.0,70.0,27.0
20200201,0.6,29.0,7.0,7.0,76.0,20.0
20200201,0.7,23.0,7.0,12.0,69.0,19.0
20200201,0.7,29.0,10.0,10.0,74.0,13.0
20200201,0.9,24.0,14.0,10.0,75.0,21.0
20200201,0.8,18.0,13.0,9.0,76.0,12.0
20200201,1.2,16.0,14.0,10.0,77.0,11.0
20200201,1.5,19.0,21.0,17.0,73.0,7.0
20200201,1.4,17.0,22.0,18.0,74.0,5.0
20200201,1.2,14.0,17.0,15.0,80.0,6.0
20200201,1.3,17.0,17.0,17.0,80.0,17.0
20200201,1.4,35.0,19.0,20.0,82.0,25.0
20200201,1.0,52.0,13.0,16.0,78.0,33.0
20200201,1.0,57.0,10.0,17.0,71.0,33.0
20200201,0.8,53.0,9.0,20.0,63.0,25.0
20200201,0.9,55.0,10.0,22.0,62.0,32.0
20200201,1.0,63.0,13.0,26.0,56.0,31.0
20200201,1.0,59.0,15.0,33.0,46.0,32.0
20200201,1.1,50.0,23.0,28.0,50.0,28.0
20200202,0.8,42.0,17.0,24.0,52.0,31.0
20200202,0.6,38.0,8.0,21.0,56.0,26.0
20200202,0.7,36.0,8.0,24.0,51.0,26.0
20200202,0.9,34.0,9.0,18.0,58.0,25.0
20200202,0.9,40.0,6.0,15.0,56.0,21.0
20200202,0.8,38.0,5.0,14.0,56.0,23.0
20200202,0.8,38.0,4.0,13.0,59.0,29.0
20200202,0.7,38.0,5.0,15.0,57.0,24.0
20200202,0.8,37.0,5.0,13.0,60.0,23.0
20200202,0.9,43.0,5.0,13.0,62.0,25.0
20200202,1.0,37.0,5.0,15.0,61.0,40.0
20200202,0.9,44.0,6.0,13.0,62.0,38.0
20200202,0.9,53.0,7.0,15.0,63.0,40.0
20200202,0.9,58.0,6.0,14.0,66.0,38.0
20200202,0.9,61.0,5.0,15.0,65.0,47.0
20200202,0.9,60.0,5.0,16.0,64.0,50.0
20200202,0.9,57.0,4.0,17.0,65.0,46.0
20200202,0.9,51.0,4.0,17.0,67.0,42.0
20200202,0.9,50.0,3.0,20.0,61.0,40.0
20200202,1.0,61.0,4.0,27.0,52.0,51.0
20200202,1.1,65.0,5.0,34.0,40.0,60.0
20200202,1.3,84.0,6.0,41.0,32.0,77.0
20200202,1.4,82.0,9.0,42.0,29.0,88.0
20200202,1.4,81.0,6.0,30.0,36.0,69.0
20200203,1.6,66.0,6.0,33.0,34.0,67.0
20200203,1.0,55.0,6.0,23.0,50.0,57.0
20200203,0.9,48.0,5.0,21.0,53.0,40.0
20200203,1.0,31.0,6.0,12.0,62.0,33.0
20200203,1.4,33.0,10.0,16.0,59.0,28.0
20200203,1.5,26.0,12.0,15.0,60.0,25.0
20200203,1.0,27.0,7.0,9.0,68.0,20.0
20200203,1.9,32.0,20.0,24.0,48.0,20.0
20200203,2.2,39.0,17.0,44.0,28.0,30.0
20200203,1.6,38.0,15.0,38.0,33.0,28.0
20200203,1.8,34.0,19.0,25.0,57.0,25.0
20200203,2.3,41.0,24.0,25.0,56.0,20.0
20200203,2.3,36.0,23.0,22.0,60.0,19.0
20200203,2.1,32.0,21.0,17.0,67.0,18.0
20200203,1.3,29.0,12.0,14.0,70.0,14.0
20200203,1.2,23.0,14.0,16.0,71.0,10.0
20200203,1.0,21.0,8.0,15.0,78.0,13.0
20200203,0.9,21.0,6.0,15.0,77.0,16.0
20200203,1.0,25.0,8.0,20.0,64.0,22.0
20200203,1.0,34.0,9.0,23.0,62.0,25.0
20200203,1.0,33.0,10.0,23.0,59.0,25.0
20200203,0.9,42.0,10.0,21.0,59.0,30.0
20200203,1.0,38.0,8.0,23.0,54.0,33.0
20200203,1.5,43.0,8.0,46.0,24.0,34.0
20200204,2.2,76.0,12.0,66.0,11.0,41.0
20200204,2.5,86.0,15.0,66.0,9.0,46.0
20200204,4.9,110.0,30.0,69.0,8.0,58.0
20200204,6.4,131.0,40.0,70.0,8.0,64.0
20200204,6.1,107.0,48.0,69.0,8.0,67.0
20200204,5.7,82.0,57.0,71.0,8.0,57.0
20200204,2.7,48.0,37.0,61.0,18.0,39.0
20200204,1.3,43.0,18.0,26.0,50.0,28.0
20200204,1.8,38.0,27.0,32.0,45.0,18.0
20200204,1.5,37.0,21.0,33.0,48.0,22.0
20200204,1.3,30.0,18.0,19.0,61.0,25.0
20200204,1.5,36.0,22.0,23.0,56.0,28.0
20200204,1.7,36.0,26.0,23.0,58.0,28.0
20200204,1.2,29.0,15.0,14.0,70.0,22.0
20200204,0.8,20.0,3.0,3.0,82.0,25.0
20200204,0.8,13.0,3.0,3.0,83.0,24.0
20200204,0.7,16.0,3.0,4.0,83.0,16.0
20200204,0.7,15.0,3.0,6.0,77.0,15.0
20200204,0.8,25.0,5.0,12.0,70.0,21.0
20200204,0.8,29.0,5.0,14.0,67.0,27.0
20200204,0.8,43.0,11.0,17.0,56.0,30.0
20200204,0.7,43.0,10.0,14.0,59.0,33.0
20200204,0.6,35.0,7.0,12.0,63.0,20.0
20200204,0.6,37.0,7.0,15.0,58.0,19.0
20200205,0.8,35.0,8.0,21.0,52.0,13.0
20200205,1.0,31.0,8.0,17.0,55.0,15.0
20200205,2.0,40.0,14.0,34.0,38.0,22.0
20200205,2.6,77.0,21.0,58.0,19.0,35.0
20200205,3.3,82.0,34.0,54.0,21.0,52.0
20200205,3.2,62.0,37.0,50.0,19.0,42.0
20200205,2.9,57.0,37.0,46.0,23.0,37.0
20200205,1.9,54.0,24.0,32.0,30.0,26.0
20200205,2.0,63.0,21.0,29.0,34.0,29.0
20200205,1.9,62.0,20.0,23.0,43.0,26.0
20200205,1.4,62.0,17.0,17.0,51.0,27.0
20200205,0.6,52.0,8.0,8.0,59.0,18.0
20200205,0.7,52.0,6.0,7.0,62.0,23.0
20200205,0.6,39.0,6.0,7.0,62.0,15.0
20200205,0.7,30.0,8.0,5.0,67.0,19.0
20200205,0.7,25.0,8.0,5.0,67.0,19.0
20200205,0.7,27.0,9.0,7.0,66.0,11.0
20200205,0.8,33.0,11.0,8.0,65.0,8.0
20200205,0.6,36.0,6.0,7.0,67.0,6.0
20200205,0.7,39.0,6.0,12.0,61.0,17.0
20200205,0.7,41.0,7.0,14.0,59.0,24.0
20200205,0.6,39.0,6.0,8.0,64.0,21.0
20200205,0.6,31.0,8.0,11.0,61.0,27.0
20200205,0.8,38.0,9.0,14.0,58.0,24.0
20200206,0.8,36.0,10.0,15.0,56.0,26.0
20200206,1.2,36.0,9.0,16.0,56.0,22.0
20200206,2.0,45.0,15.0,26.0,41.0,31.0
20200206,2.6,53.0,22.0,35.0,32.0,30.0
20200206,2.2,54.0,24.0,37.0,29.0,37.0
20200206,3.2,79.0,36.0,48.0,18.0,45.0
20200206,3.6,70.0,41.0,52.0,15.0,44.0
20200206,3.7,89.0,45.0,54.0,13.0,45.0
20200206,4.1,86.0,53.0,54.0,14.0,44.0
20200206,3.6,92.0,45.0,44.0,22.0,40.0
20200206,3.1,72.0,37.0,35.0,30.0,51.0
20200206,2.6,89.0,29.0,32.0,35.0,50.0
20200206,2.0,64.0,24.0,28.0,41.0,53.0
20200206,1.1,53.0,15.0,17.0,50.0,35.0
20200206,0.9,54.0,12.0,17.0,49.0,27.0
20200206,0.7,49.0,7.0,14.0,55.0,27.0
20200206,0.7,40.0,4.0,12.0,59.0,26.0
20200206,0.8,44.0,5.0,15.0,56.0,29.0
20200206,1.2,59.0,5.0,34.0,29.0,39.0
20200206,1.8,92.0,9.0,49.0,17.0,82.0
20200206,1.7,82.0,8.0,36.0,32.0,65.0
20200206,1.8,91.0,10.0,33.0,35.0,63.0
20200206,1.6,80.0,9.0,31.0,36.0,69.0
20200206,1.6,83.0,8.0,32.0,32.0,66.0
20200207,1.6,94.0,7.0,24.0,38.0,80.0
20200207,1.6,83.0,8.0,24.0,36.0,81.0
20200207,2.0,109.0,11.0,37.0,20.0,91.0
20200207,1.7,87.0,11.0,43.0,17.0,83.0
20200207,1.8,105.0,8.0,40.0,16.0,80.0
20200207,1.9,103.0,10.0,35.0,19.0,78.0
20200207,1.7,90.0,8.0,34.0,19.0,79.0
20200207,1.5,90.0,7.0,28.0,24.0,81.0
20200207,1.5,107.0,9.0,28.0,23.0,77.0
20200207,1.7,101.0,6.0,26.0,25.0,73.0
20200207,1.6,93.0,7.0,25.0,30.0,96.0
20200207,1.3,85.0,6.0,19.0,42.0,87.0
20200207,1.2,92.0,6.0,18.0,50.0,80.0
20200207,1.1,68.0,5.0,16.0,58.0,75.0
20200207,1.1,70.0,5.0,15.0,67.0,64.0
20200207,1.0,71.0,5.0,14.0,76.0,63.0
20200207,1.1,72.0,5.0,15.0,78.0,64.0
20200207,1.1,81.0,5.0,18.0,75.0,67.0
20200207,1.1,92.0,5.0,20.0,71.0,102.0
20200207,1.4,105.0,7.0,34.0,52.0,90.0
20200207,1.3,112.0,7.0,30.0,57.0,92.0
20200207,1.4,92.0,11.0,30.0,54.0,90.0
20200207,1.8,123.0,13.0,50.0,31.0,88.0
20200207,2.1,148.0,16.0,67.0,14.0,117.0
20200208,2.4,133.0,20.0,69.0,10.0,122.0
20200208,2.0,127.0,10.0,57.0,16.0,101.0
20200208,1.8,118.0,6.0,46.0,21.0,126.0
20200208,1.8,135.0,5.0,52.0,12.0,110.0
20200208,1.7,135.0,5.0,44.0,19.0,122.0
20200208,1.6,115.0,5.0,40.0,27.0,105.0
20200208,1.8,124.0,5.0,50.0,18.0,101.0
20200208,2.2,141.0,6.0,57.0,10.0,126.0
20200208,2.4,151.0,7.0,56.0,14.0,133.0
20200208,2.4,145.0,16.0,42.0,36.0,116.0
20200208,2.2,99.0,17.0,35.0,51.0,74.0
20200208,1.7,53.0,15.0,24.0,66.0,55.0
20200208,1.4,43.0,15.0,21.0,71.0,35.0
20200208,1.2,35.0,17.0,21.0,74.0,21.0
20200208,1.0,30.0,13.0,17.0,79.0,25.0
20200208,1.0,28.0,11.0,16.0,82.0,18.0
20200208,1.1,28.0,11.0,17.0,82.0,20.0
20200208,1.2,77.0,10.0,20.0,82.0,34.0
20200208,1.3,90.0,10.0,26.0,75.0,49.0
20200208,1.2,72.0,10.0,31.0,67.0,49.0
20200208,1.1,69.0,10.0,28.0,65.0,53.0
20200208,1.2,84.0,10.0,32.0,56.0,61.0
20200208,1.4,112.0,10.0,39.0,46.0,79.0
20200208,1.6,124.0,10.0,39.0,46.0,97.0
20200209,1.6,119.0,12.0,38.0,45.0,105.0
20200209,1.8,125.0,11.0,49.0,30.0,88.0
20200209,1.8,100.0,6.0,54.0,18.0,87.0
20200209,1.7,110.0,3.0,40.0,27.0,82.0
20200209,1.6,108.0,3.0,31.0,37.0,93.0
20200209,2.0,131.0,3.0,33.0,34.0,102.0
20200209,2.2,139.0,4.0,35.0,30.0,106.0
20200209,2.2,143.0,5.0,38.0,28.0,110.0
20200209,2.1,155.0,5.0,40.0,26.0,128.0
20200209,2.0,168.0,5.0,34.0,33.0,149.0
20200209,1.8,176.0,5.0,31.0,36.0,145.0
20200209,1.5,160.0,3.0,21.0,44.0,118.0
20200209,1.6,161.0,3.0,22.0,42.0,124.0
20200209,1.7,172.0,3.0,22.0,45.0,155.0
20200209,1.7,162.0,4.0,22.0,50.0,160.0
20200209,1.8,188.0,5.0,26.0,56.0,155.0
20200209,1.7,145.0,7.0,26.0,65.0,144.0
20200209,1.6,157.0,8.0,28.0,73.0,147.0
20200209,1.7,180.0,5.0,30.0,59.0,156.0
20200209,2.1,191.0,8.0,42.0,43.0,176.0
20200209,2.1,198.0,7.0,45.0,40.0,166.0
20200209,2.8,219.0,11.0,53.0,28.0,173.0
20200209,3.0,215.0,11.0,55.0,23.0,165.0
20200209,2.5,195.0,7.0,49.0,25.0,170.0
20200210,2.9,215.0,7.0,53.0,19.0,170.0
20200210,2.7,206.0,6.0,52.0,20.0,170.0
20200210,2.2,181.0,5.0,44.0,21.0,150.0
20200210,2.2,168.0,5.0,41.0,22.0,155.0
20200210,2.5,186.0,5.0,47.0,14.0,141.0
20200210,2.7,190.0,5.0,48.0,11.0,138.0
20200210,2.5,172.0,5.0,53.0,8.0,135.0
20200210,2.5,203.0,6.0,62.0,8.0,147.0
20200210,2.8,192.0,7.0,68.0,10.0,151.0
20200210,3.2,219.0,12.0,65.0,16.0,194.0
20200210,5.0,306.0,21.0,74.0,16.0,262.0
20200210,4.3,269.0,25.0,82.0,22.0,220.0
20200210,3.2,234.0,26.0,72.0,48.0,201.0
20200210,3.0,214.0,45.0,45.0,120.0,205.0
20200210,2.9,193.0,38.0,48.0,117.0,197.0
20200210,2.5,199.0,27.0,46.0,119.0,158.0
20200210,2.1,179.0,17.0,55.0,103.0,162.0
20200210,2.2,197.0,18.0,60.0,100.0,178.0
20200210,2.7,256.0,21.0,74.0,71.0,234.0
20200210,3.6,239.0,23.0,75.0,60.0,214.0
20200210,3.4,237.0,21.0,74.0,48.0,205.0
20200210,3.5,240.0,20.0,68.0,57.0,210.0
20200210,2.7,210.0,18.0,59.0,64.0,184.0
20200210,2.4,263.0,16.0,70.0,41.0,228.0
20200211,4.1,289.0,18.0,87.0,14.0,225.0
20200211,8.7,307.0,23.0,80.0,8.0,243.0
20200211,9.7,338.0,17.0,72.0,8.0,224.0
20200211,9.5,247.0,17.0,72.0,6.0,174.0
20200211,9.5,240.0,22.0,74.0,7.0,153.0
20200211,8.3,220.0,17.0,69.0,7.0,139.0
20200211,9.4,228.0,18.0,67.0,6.0,135.0
20200211,10.7,233.0,18.0,67.0,7.0,173.0
20200211,10.6,232.0,15.0,64.0,8.0,167.0
20200211,9.9,241.0,9.0,60.0,10.0,160.0
20200211,11.0,282.0,14.0,65.0,14.0,216.0
20200211,15.1,280.0,16.0,83.0,22.0,230.0
20200211,12.8,287.0,17.0,83.0,34.0,247.0
20200211,6.3,236.0,15.0,60.0,53.0,203.0
20200211,3.9,164.0,18.0,55.0,72.0,151.0
20200211,2.4,132.0,19.0,50.0,90.0,111.0
20200211,2.5,120.0,23.0,41.0,98.0,118.0
20200211,2.2,146.0,24.0,45.0,92.0,110.0
20200211,2.3,156.0,18.0,47.0,98.0,117.0
20200211,2.0,171.0,17.0,52.0,84.0,124.0
20200211,2.1,179.0,19.0,63.0,64.0,155.0
20200211,2.3,187.0,16.0,83.0,30.0,152.0
